epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,10668.9,1.19004,1.18337,1.23593,0.70126,0.52695,0.59707,0.41246,1.12303,0.94751,1.17832,0.006139,0.006139,0.006139
80,12048,1.18951,1.18505,1.23653,0.70306,0.52879,0.59795,0.41277,1.1229,0.94641,1.17769,0.0060895,0.0060895,0.0060895
81,13380.7,1.18724,1.17936,1.23379,0.70358,0.52908,0.59825,0.41323,1.12273,0.9454,1.17702,0.00604,0.00604,0.00604
82,14716.8,1.18537,1.17633,1.2306,0.70342,0.52887,0.59936,0.41432,1.12174,0.94423,1.17605,0.0059905,0.0059905,0.0059905
83,15940.8,1.18803,1.17856,1.23207,0.70576,0.52881,0.59999,0.41444,1.12114,0.94333,1.17513,0.005941,0.005941,0.005941
84,1240.09,1.16413,1.14345,1.21776,0.7063,0.52895,0.60093,0.41519,1.12008,0.94058,1.17401,0.0058915,0.0058915,0.0058915
85,2426.99,1.17542,1.1576,1.22679,0.70764,0.53068,0.60231,0.41604,1.11959,0.93923,1.17325,0.005842,0.005842,0.005842
86,3693.64,1.17685,1.16295,1.22858,0.70943,0.53407,0.60347,0.41658,1.11875,0.93869,1.17274,0.0057925,0.0057925,0.0057925
87,4888.16,1.17927,1.16413,1.22694,0.70894,0.53676,0.60468,0.41729,1.11864,0.93748,1.17249,0.005743,0.005743,0.005743
88,6154.82,1.17622,1.15767,1.22374,0.70451,0.53993,0.60513,0.41784,1.1185,0.93619,1.17191,0.0056935,0.0056935,0.0056935
89,7347.92,1.1774,1.16242,1.22598,0.6995,0.54101,0.60521,0.41827,1.11808,0.9351,1.17158,0.005644,0.005644,0.005644
90,8623.72,1.17737,1.1625,1.22551,0.7009,0.53933,0.6053,0.41835,1.11738,0.93465,1.17087,0.0055945,0.0055945,0.0055945
91,9837.29,1.1767,1.16131,1.22609,0.70042,0.53943,0.60553,0.41845,1.11706,0.93426,1.17049,0.005545,0.005545,0.005545
92,11149.9,1.17754,1.16306,1.22453,0.70421,0.53889,0.60616,0.41823,1.11612,0.93371,1.1693,0.0054955,0.0054955,0.0054955
93,12388.7,1.17566,1.15813,1.22197,0.70795,0.53649,0.60625,0.4189,1.11537,0.93318,1.16827,0.005446,0.005446,0.005446
94,13647.9,1.17447,1.15719,1.22172,0.70223,0.54102,0.60601,0.41858,1.11495,0.93246,1.16769,0.0053965,0.0053965,0.0053965
95,14849.8,1.17749,1.15991,1.22362,0.70895,0.53681,0.6064,0.41945,1.11397,0.93148,1.16686,0.005347,0.005347,0.005347
96,16111,1.17489,1.1526,1.22147,0.71175,0.53807,0.60794,0.42028,1.11368,0.93078,1.1663,0.0052975,0.0052975,0.0052975
97,17313.7,1.17061,1.15213,1.2214,0.71609,0.53616,0.60804,0.42092,1.11326,0.9296,1.16572,0.005248,0.005248,0.005248
98,18569.7,1.17244,1.14766,1.21977,0.71367,0.53644,0.60889,0.42119,1.11261,0.92944,1.165,0.0051985,0.0051985,0.0051985
99,19766.4,1.16893,1.14865,1.21727,0.71868,0.53581,0.60934,0.42164,1.11202,0.92876,1.1643,0.005149,0.005149,0.005149
