epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,18715.3,1.3886,1.33983,1.33228,0.6887,0.53625,0.60696,0.4089,1.34128,1.17901,1.29415,0.007129,0.007129,0.007129
60,18990.6,1.39166,1.34429,1.33077,0.69178,0.53465,0.60751,0.40947,1.33994,1.17753,1.29281,0.0070795,0.0070795,0.0070795
61,19267.6,1.38807,1.33675,1.32733,0.68788,0.53684,0.60798,0.41008,1.3385,1.17568,1.29135,0.00703,0.00703,0.00703
62,19543.8,1.37916,1.33481,1.32816,0.68609,0.53868,0.60839,0.4107,1.33749,1.17408,1.29014,0.0069805,0.0069805,0.0069805
63,19818.8,1.38335,1.33058,1.32608,0.68995,0.53664,0.60853,0.41164,1.33628,1.17232,1.28883,0.006931,0.006931,0.006931
64,20091.7,1.38089,1.32883,1.32717,0.69088,0.5365,0.60884,0.41186,1.33475,1.17101,1.28754,0.0068815,0.0068815,0.0068815
65,20367,1.37453,1.31773,1.3197,0.68968,0.53861,0.60964,0.41264,1.33315,1.1697,1.28619,0.006832,0.006832,0.006832
66,20669.9,1.37771,1.32582,1.32191,0.69146,0.53781,0.61004,0.41319,1.33234,1.16872,1.28522,0.0067825,0.0067825,0.0067825
67,20979.3,1.36951,1.31028,1.31593,0.69295,0.53639,0.61074,0.41415,1.33137,1.16737,1.28408,0.006733,0.006733,0.006733
68,21278.4,1.37179,1.31364,1.31567,0.69238,0.53738,0.61103,0.41476,1.33012,1.16617,1.28297,0.0066835,0.0066835,0.0066835
69,21568.1,1.36543,1.30817,1.31425,0.69507,0.53761,0.61176,0.41584,1.32893,1.16521,1.28168,0.006634,0.006634,0.006634
70,21869.2,1.36705,1.3087,1.31169,0.68992,0.5413,0.61215,0.4164,1.32793,1.16461,1.28054,0.0065845,0.0065845,0.0065845
71,22181.3,1.36844,1.30677,1.31334,0.6902,0.54241,0.61265,0.41678,1.32671,1.16301,1.27925,0.006535,0.006535,0.006535
72,22473.8,1.36656,1.30556,1.31372,0.69471,0.54114,0.61356,0.41784,1.32529,1.1615,1.27807,0.0064855,0.0064855,0.0064855
73,22764.1,1.36561,1.29965,1.30819,0.69974,0.53807,0.61411,0.41801,1.32438,1.16029,1.27698,0.006436,0.006436,0.006436
74,23063,1.36734,1.29644,1.31055,0.70014,0.53915,0.61477,0.41831,1.32339,1.15914,1.2758,0.0063865,0.0063865,0.0063865
75,23377.4,1.36082,1.30173,1.31226,0.70251,0.53964,0.61546,0.4192,1.32221,1.15788,1.27465,0.006337,0.006337,0.006337
76,23681,1.35846,1.2915,1.30538,0.70301,0.54158,0.61631,0.41971,1.32128,1.15713,1.27331,0.0062875,0.0062875,0.0062875
77,23998,1.35735,1.28871,1.30615,0.70528,0.54042,0.61701,0.42031,1.32018,1.15632,1.27226,0.006238,0.006238,0.006238
78,24313.5,1.35948,1.28733,1.3059,0.70609,0.54022,0.61765,0.42105,1.31924,1.1555,1.27139,0.0061885,0.0061885,0.0061885
79,24621.5,1.3497,1.28259,1.29859,0.70665,0.54067,0.61812,0.42138,1.31857,1.15428,1.27054,0.006139,0.006139,0.006139
80,24916.1,1.35618,1.28409,1.30083,0.70925,0.53852,0.61857,0.42208,1.31738,1.15314,1.26934,0.0060895,0.0060895,0.0060895
81,25226.4,1.3519,1.27875,1.2972,0.70786,0.5397,0.61908,0.42229,1.31614,1.15251,1.26799,0.00604,0.00604,0.00604
82,25523.4,1.35193,1.27322,1.2978,0.70703,0.54147,0.61989,0.4231,1.31505,1.15151,1.2668,0.0059905,0.0059905,0.0059905
83,25828.6,1.34799,1.27234,1.295,0.70836,0.54122,0.62016,0.42365,1.31401,1.15077,1.2657,0.005941,0.005941,0.005941
84,26138,1.34662,1.27339,1.2957,0.71068,0.54094,0.62079,0.42407,1.31299,1.14967,1.26431,0.0058915,0.0058915,0.0058915
85,26446.2,1.34729,1.27378,1.2965,0.71057,0.54255,0.62147,0.42468,1.31188,1.14858,1.2631,0.005842,0.005842,0.005842
86,26742.5,1.34562,1.27006,1.29243,0.70987,0.54353,0.62222,0.42503,1.31083,1.14741,1.26201,0.0057925,0.0057925,0.0057925
87,27056.1,1.3441,1.26546,1.29107,0.71103,0.54312,0.62231,0.42525,1.30978,1.14607,1.26091,0.005743,0.005743,0.005743
88,27364.3,1.34362,1.26207,1.29283,0.71332,0.54517,0.62309,0.4257,1.30843,1.14459,1.25986,0.0056935,0.0056935,0.0056935
89,27668.5,1.34172,1.25722,1.29043,0.71721,0.54495,0.62393,0.42645,1.30742,1.14347,1.2587,0.005644,0.005644,0.005644
90,27987,1.33877,1.25907,1.28892,0.71841,0.54404,0.62396,0.42679,1.30632,1.14279,1.25771,0.0055945,0.0055945,0.0055945
91,28295.7,1.33765,1.25967,1.28601,0.71875,0.54421,0.62488,0.42728,1.30532,1.14205,1.2568,0.005545,0.005545,0.005545
92,28592.3,1.33742,1.24673,1.28496,0.71876,0.54486,0.62514,0.42783,1.30433,1.14081,1.25573,0.0054955,0.0054955,0.0054955
93,28904.5,1.33663,1.24894,1.28216,0.71822,0.54542,0.62569,0.42818,1.30338,1.1399,1.25478,0.005446,0.005446,0.005446
94,29216.1,1.33074,1.24961,1.2832,0.71812,0.54532,0.62597,0.42879,1.30228,1.13901,1.25361,0.0053965,0.0053965,0.0053965
95,29527.8,1.33126,1.24945,1.28378,0.7199,0.54591,0.62638,0.42911,1.30107,1.13722,1.25261,0.005347,0.005347,0.005347
96,29843.4,1.33374,1.24989,1.28367,0.72336,0.54447,0.6273,0.42969,1.30015,1.13597,1.25164,0.0052975,0.0052975,0.0052975
97,30156.4,1.33132,1.24224,1.27891,0.72104,0.54743,0.62823,0.43006,1.29937,1.13458,1.25073,0.005248,0.005248,0.005248
98,30470.4,1.32876,1.23749,1.27919,0.72028,0.54913,0.62906,0.43032,1.29855,1.13347,1.24968,0.0051985,0.0051985,0.0051985
99,30790.5,1.32192,1.23206,1.27525,0.71628,0.55133,0.62973,0.43093,1.29773,1.132,1.24871,0.005149,0.005149,0.005149
100,31075.6,1.32586,1.23619,1.27638,0.71454,0.55608,0.63024,0.43118,1.29695,1.13074,1.2478,0.0050995,0.0050995,0.0050995
101,31366.3,1.32374,1.2294,1.27528,0.71708,0.55584,0.63077,0.43191,1.29603,1.12985,1.24679,0.00505,0.00505,0.00505
102,31650.1,1.32786,1.23544,1.27457,0.71274,0.55699,0.63092,0.43236,1.29544,1.12901,1.24607,0.0050005,0.0050005,0.0050005
103,31927.3,1.31787,1.22476,1.27057,0.71306,0.55622,0.63134,0.43305,1.2947,1.12829,1.24503,0.004951,0.004951,0.004951
104,32206.3,1.32078,1.22639,1.27094,0.7167,0.55598,0.63194,0.43304,1.2941,1.1275,1.24415,0.0049015,0.0049015,0.0049015
105,32489.2,1.31974,1.22609,1.27059,0.7164,0.55724,0.63231,0.43328,1.29339,1.1261,1.24348,0.004852,0.004852,0.004852
106,32774.3,1.31931,1.22088,1.26832,0.71623,0.55758,0.63307,0.43382,1.29266,1.12492,1.24257,0.0048025,0.0048025,0.0048025
107,33067.8,1.31748,1.2225,1.26722,0.72147,0.55647,0.63358,0.43445,1.29184,1.12405,1.24168,0.004753,0.004753,0.004753
108,33347.4,1.31263,1.21818,1.26598,0.72336,0.55637,0.63432,0.43476,1.29136,1.12286,1.24111,0.0047035,0.0047035,0.0047035
109,33626.3,1.31081,1.2167,1.26732,0.72006,0.5595,0.63527,0.43532,1.29061,1.12162,1.24043,0.004654,0.004654,0.004654
110,33897.3,1.3095,1.20637,1.2625,0.72679,0.55635,0.63534,0.43578,1.28966,1.12057,1.23959,0.0046045,0.0046045,0.0046045
111,34179.6,1.30641,1.20933,1.26156,0.72468,0.55986,0.63654,0.43643,1.2886,1.11934,1.23858,0.004555,0.004555,0.004555
112,34471.3,1.31003,1.21226,1.26111,0.7234,0.55915,0.63598,0.43708,1.28809,1.11794,1.23779,0.0045055,0.0045055,0.0045055
113,34762.4,1.30727,1.2081,1.25981,0.7267,0.5577,0.63664,0.43729,1.28751,1.11727,1.23708,0.004456,0.004456,0.004456
114,35047.5,1.30749,1.20002,1.26114,0.72455,0.55994,0.63772,0.43787,1.28645,1.11624,1.23607,0.0044065,0.0044065,0.0044065
115,35317.9,1.30446,1.19942,1.25986,0.7223,0.56226,0.63756,0.43818,1.28519,1.11519,1.23512,0.004357,0.004357,0.004357
116,35700.6,1.30576,1.20145,1.25957,0.7233,0.56018,0.63777,0.43845,1.28466,1.1144,1.23426,0.0043075,0.0043075,0.0043075
117,36093.7,1.30782,1.19997,1.25879,0.71873,0.56212,0.6386,0.43893,1.28403,1.11318,1.23338,0.004258,0.004258,0.004258
118,36470,1.30409,1.19184,1.25691,0.71997,0.56209,0.6388,0.43899,1.28308,1.11216,1.23243,0.0042085,0.0042085,0.0042085
119,36852,1.30048,1.19414,1.25412,0.71728,0.56276,0.63889,0.43918,1.28237,1.11128,1.23177,0.004159,0.004159,0.004159
120,37242.3,1.29306,1.18523,1.2506,0.71834,0.56383,0.63909,0.43989,1.2815,1.10976,1.2311,0.0041095,0.0041095,0.0041095
121,37624,1.29934,1.18669,1.25308,0.72017,0.56436,0.63992,0.44021,1.28103,1.10884,1.23045,0.00406,0.00406,0.00406
122,38015,1.29885,1.18161,1.25056,0.71904,0.56481,0.64004,0.44039,1.28048,1.10782,1.22986,0.0040105,0.0040105,0.0040105
123,38389.1,1.29524,1.18303,1.2488,0.71798,0.56457,0.64016,0.44094,1.27947,1.10639,1.22885,0.003961,0.003961,0.003961
124,38760.7,1.29278,1.18446,1.24885,0.72083,0.56495,0.64098,0.44159,1.27899,1.1051,1.2282,0.0039115,0.0039115,0.0039115
125,39134.1,1.29388,1.17975,1.2495,0.72142,0.56654,0.64136,0.44182,1.27808,1.10377,1.2273,0.003862,0.003862,0.003862
126,39510.6,1.29414,1.17798,1.25121,0.72055,0.5673,0.64155,0.44228,1.27728,1.10208,1.22668,0.0038125,0.0038125,0.0038125
127,39887.9,1.28901,1.1762,1.2466,0.7219,0.56726,0.64208,0.44275,1.27658,1.10089,1.226,0.003763,0.003763,0.003763
128,40268.9,1.29276,1.17353,1.24659,0.72245,0.56918,0.64266,0.44323,1.27577,1.0999,1.22524,0.0037135,0.0037135,0.0037135
129,40650.6,1.2913,1.17299,1.24512,0.72149,0.56922,0.64316,0.4436,1.27515,1.09905,1.22452,0.003664,0.003664,0.003664
130,41038.8,1.2883,1.16903,1.24347,0.72185,0.56844,0.64337,0.44421,1.27468,1.09792,1.22379,0.0036145,0.0036145,0.0036145
131,41423,1.28308,1.1637,1.24042,0.72542,0.56733,0.64403,0.44447,1.27391,1.09713,1.22312,0.003565,0.003565,0.003565
132,41797.5,1.28224,1.16423,1.24,0.7286,0.56654,0.64442,0.44469,1.27319,1.0962,1.22236,0.0035155,0.0035155,0.0035155
133,42171,1.28379,1.16162,1.24038,0.7324,0.56536,0.64478,0.44519,1.27223,1.09521,1.22148,0.003466,0.003466,0.003466
134,42552.3,1.28322,1.15689,1.23717,0.73311,0.56552,0.64492,0.44546,1.27194,1.094,1.22079,0.0034165,0.0034165,0.0034165
135,42926.6,1.275,1.15467,1.2393,0.73317,0.56555,0.64512,0.44555,1.27134,1.09295,1.22008,0.003367,0.003367,0.003367
136,43301.7,1.27575,1.15633,1.23739,0.73391,0.56744,0.64559,0.44571,1.2705,1.09164,1.21941,0.0033175,0.0033175,0.0033175
137,43672.1,1.27436,1.15075,1.23428,0.73137,0.56911,0.64605,0.4463,1.26994,1.09021,1.21876,0.003268,0.003268,0.003268
138,44038.8,1.27584,1.15091,1.23552,0.73191,0.56846,0.64652,0.44685,1.26905,1.08939,1.21811,0.0032185,0.0032185,0.0032185
139,44385.4,1.27374,1.14587,1.23519,0.73144,0.56793,0.64668,0.44699,1.26845,1.08777,1.21743,0.003169,0.003169,0.003169
140,44733.2,1.27225,1.14182,1.23068,0.72865,0.56985,0.64669,0.4474,1.26819,1.08661,1.217,0.0031195,0.0031195,0.0031195
141,45078.7,1.27233,1.14103,1.23264,0.73145,0.57099,0.6474,0.44767,1.26794,1.08537,1.21653,0.00307,0.00307,0.00307
142,45427,1.2704,1.1425,1.23211,0.72995,0.57142,0.64751,0.44794,1.26742,1.08459,1.21587,0.0030205,0.0030205,0.0030205
143,45772.9,1.26857,1.14249,1.23209,0.73481,0.57092,0.6479,0.44795,1.26667,1.08351,1.21522,0.002971,0.002971,0.002971
144,46175,1.26148,1.13367,1.22852,0.73416,0.57319,0.64851,0.44835,1.26616,1.08195,1.21466,0.0029215,0.0029215,0.0029215
145,46560.1,1.26492,1.12977,1.22831,0.73621,0.57125,0.64883,0.44881,1.26548,1.08123,1.21404,0.002872,0.002872,0.002872
146,46920.2,1.26589,1.1315,1.22831,0.7358,0.57156,0.64934,0.44969,1.26505,1.08043,1.21366,0.0028225,0.0028225,0.0028225
147,47274.8,1.26,1.12624,1.22559,0.73414,0.57298,0.64972,0.44974,1.2643,1.07956,1.21289,0.002773,0.002773,0.002773
