epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,24512.4,1.38187,1.32797,1.32415,0.70806,0.53547,0.60928,0.40825,1.33257,1.15875,1.2848,0.0068815,0.0068815,0.0068815
65,24909.9,1.37454,1.32318,1.32252,0.71093,0.53453,0.61034,0.40889,1.33165,1.15764,1.28365,0.006832,0.006832,0.006832
66,25309.5,1.37334,1.32356,1.32051,0.70963,0.53546,0.61093,0.40956,1.33057,1.15639,1.28254,0.0067825,0.0067825,0.0067825
67,25709.5,1.37178,1.3219,1.31621,0.70812,0.5355,0.61119,0.40997,1.32983,1.15536,1.28174,0.006733,0.006733,0.006733
68,26111.9,1.37338,1.31598,1.31698,0.70742,0.53603,0.61131,0.41022,1.32891,1.15468,1.28073,0.0066835,0.0066835,0.0066835
69,26515.1,1.36644,1.31057,1.31354,0.7068,0.5372,0.61193,0.41113,1.32777,1.15369,1.2793,0.006634,0.006634,0.006634
70,26919,1.36688,1.30519,1.31066,0.70836,0.53694,0.61264,0.41178,1.32676,1.15257,1.2782,0.0065845,0.0065845,0.0065845
71,27329.4,1.36262,1.31326,1.31197,0.71146,0.53634,0.61331,0.41219,1.32531,1.15185,1.27695,0.006535,0.006535,0.006535
72,27745.8,1.36621,1.30591,1.31072,0.71126,0.53667,0.61383,0.41292,1.3245,1.15111,1.27579,0.0064855,0.0064855,0.0064855
73,28157,1.3581,1.30168,1.30854,0.71364,0.53617,0.61412,0.41332,1.32331,1.15023,1.27446,0.006436,0.006436,0.006436
74,28569.1,1.36327,1.3031,1.30799,0.70977,0.53755,0.61473,0.41399,1.32239,1.14955,1.27342,0.0063865,0.0063865,0.0063865
75,28982.3,1.35538,1.29398,1.30413,0.71051,0.53957,0.61526,0.41462,1.3213,1.14909,1.27225,0.006337,0.006337,0.006337
