epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,38332.1,0.43655,1.26603,1.42415,0.68686,0.49909,0.56752,0.39059,0.40369,0.99921,1.33086,0.00727662,0.00727662,0.00727662
57,39018.2,0.43615,1.26286,1.42076,0.68685,0.50106,0.56885,0.39154,0.40333,0.99664,1.32947,0.0072271,0.0072271,0.0072271
58,39703.7,0.43567,1.26158,1.42009,0.68428,0.50623,0.56984,0.39265,0.40285,0.9941,1.32782,0.00717759,0.00717759,0.00717759
59,40389.2,0.43449,1.25779,1.4185,0.68105,0.50726,0.57034,0.39264,0.40238,0.99202,1.32584,0.00712807,0.00712807,0.00712807
60,41075.2,0.43543,1.2555,1.41929,0.68286,0.50771,0.57043,0.39356,0.40208,0.99014,1.32476,0.00707856,0.00707856,0.00707856
61,41761.1,0.43405,1.25545,1.41656,0.68377,0.50816,0.57058,0.39446,0.40164,0.98787,1.32321,0.00702904,0.00702904,0.00702904
62,42448.7,0.4355,1.25645,1.41746,0.68452,0.50783,0.57191,0.3952,0.40118,0.9853,1.32206,0.00697952,0.00697952,0.00697952
63,43137,0.43271,1.24947,1.41399,0.68812,0.50581,0.5726,0.39542,0.40081,0.98356,1.32057,0.00693001,0.00693001,0.00693001
64,43824.7,0.43199,1.24938,1.4098,0.69007,0.50393,0.57332,0.39607,0.40033,0.98189,1.31878,0.00688049,0.00688049,0.00688049
65,44512.1,0.43316,1.24807,1.41309,0.68726,0.50678,0.57371,0.39662,0.39997,0.98011,1.31756,0.00683098,0.00683098,0.00683098
66,45199,0.43282,1.24798,1.41012,0.68753,0.50763,0.57433,0.39731,0.39958,0.97821,1.3159,0.00678146,0.00678146,0.00678146
67,45886.6,0.43131,1.24485,1.40659,0.68838,0.50705,0.57484,0.39796,0.39914,0.97609,1.31448,0.00673194,0.00673194,0.00673194
68,46574.1,0.43187,1.24181,1.40689,0.68781,0.50795,0.57538,0.39809,0.39895,0.97456,1.3133,0.00668243,0.00668243,0.00668243
69,47261.3,0.43081,1.23953,1.40573,0.6895,0.50976,0.57667,0.39912,0.39862,0.97231,1.31232,0.00663291,0.00663291,0.00663291
70,47948.8,0.43122,1.23797,1.40305,0.69201,0.50932,0.5771,0.39884,0.3982,0.97131,1.31095,0.0065834,0.0065834,0.0065834
71,48635.9,0.43068,1.23197,1.40317,0.69498,0.50698,0.57771,0.3993,0.39808,0.96971,1.31003,0.00653388,0.00653388,0.00653388
72,49322.9,0.43068,1.23347,1.40163,0.69786,0.5071,0.57951,0.4005,0.39772,0.96841,1.30867,0.00648436,0.00648436,0.00648436
73,50010.4,0.42967,1.23463,1.40167,0.69994,0.50889,0.58059,0.40161,0.39732,0.96635,1.30757,0.00643485,0.00643485,0.00643485
74,50697.2,0.42928,1.23227,1.39968,0.6925,0.51357,0.5799,0.40177,0.39714,0.96436,1.30662,0.00638533,0.00638533,0.00638533
75,51384.9,0.42946,1.22804,1.40144,0.69121,0.51421,0.58053,0.40228,0.39689,0.96275,1.30609,0.00633582,0.00633582,0.00633582
76,52073,0.42948,1.22946,1.40134,0.69137,0.51575,0.58073,0.40314,0.39654,0.96114,1.3051,0.0062863,0.0062863,0.0062863
77,52759.9,0.42833,1.22692,1.39911,0.69515,0.51339,0.58199,0.40353,0.39615,0.95962,1.30366,0.00623678,0.00623678,0.00623678
78,53447.2,0.42803,1.22381,1.39796,0.69971,0.51296,0.58286,0.40479,0.3958,0.95812,1.30261,0.00618727,0.00618727,0.00618727
79,54135.9,0.42685,1.22124,1.3927,0.70231,0.51156,0.58346,0.4049,0.39563,0.95679,1.30175,0.00613775,0.00613775,0.00613775
