epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,31235.8,1.26041,1.68132,1.5136,0.75494,0.56156,0.64989,0.44365,1.37713,1.86828,1.56045,0.000898256,0.000898256,0.000898256
186,31403.8,1.25521,1.67529,1.51234,0.74947,0.56422,0.64953,0.44363,1.37694,1.8675,1.56014,0.00084879,0.00084879,0.00084879
187,31572.1,1.25501,1.678,1.51279,0.75026,0.56419,0.64989,0.44388,1.37688,1.86563,1.55988,0.000799324,0.000799324,0.000799324
188,31740.5,1.25564,1.66914,1.51186,0.75097,0.56415,0.64944,0.44367,1.37675,1.86457,1.55941,0.000749858,0.000749858,0.000749858
189,31909.1,1.25345,1.66536,1.5097,0.75269,0.56425,0.64967,0.44405,1.37644,1.86309,1.5589,0.000700392,0.000700392,0.000700392
190,32077.2,1.25138,1.66611,1.50972,0.75072,0.56512,0.64978,0.44394,1.37643,1.86205,1.55872,0.000650926,0.000650926,0.000650926
191,32269.9,1.24387,1.49721,1.46512,0.74739,0.56744,0.64976,0.44406,1.37645,1.86092,1.55841,0.00060146,0.00060146,0.00060146
192,32434.6,1.23414,1.47731,1.46023,0.74853,0.5669,0.64978,0.44403,1.37672,1.86008,1.5584,0.000551994,0.000551994,0.000551994
193,32599.2,1.22591,1.46435,1.45537,0.74766,0.5675,0.64979,0.44383,1.37678,1.85933,1.55831,0.000502528,0.000502528,0.000502528
194,32764,1.22694,1.45497,1.45293,0.74415,0.56994,0.65017,0.44405,1.37679,1.85828,1.5581,0.000453062,0.000453062,0.000453062
195,32928.9,1.22366,1.45241,1.45223,0.74395,0.57029,0.65013,0.44409,1.3767,1.85759,1.55779,0.000403596,0.000403596,0.000403596
196,33093.8,1.22117,1.44119,1.44853,0.74515,0.56877,0.65018,0.4444,1.37685,1.85639,1.55758,0.00035413,0.00035413,0.00035413
197,33258.5,1.21804,1.43579,1.4468,0.74872,0.5669,0.65003,0.44425,1.37701,1.85502,1.55766,0.000304664,0.000304664,0.000304664
198,33422.9,1.21542,1.42999,1.44546,0.74794,0.56699,0.6504,0.44428,1.37715,1.85326,1.55763,0.000255198,0.000255198,0.000255198
199,33587.5,1.21605,1.42725,1.44581,0.74826,0.56617,0.64991,0.4441,1.37745,1.85201,1.55767,0.000205732,0.000205732,0.000205732
200,33752.1,1.2116,1.42118,1.44362,0.74823,0.56694,0.64979,0.44412,1.37772,1.8505,1.55788,0.000156266,0.000156266,0.000156266
