epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,26016.1,0.46991,1.22892,1.4295,0.71904,0.5489,0.62166,0.42075,0.46495,1.13799,1.39994,0.00549404,0.00549404,0.00549404
93,26286.4,0.46949,1.23236,1.43075,0.71597,0.54959,0.62179,0.42091,0.46473,1.1389,1.39924,0.00544453,0.00544453,0.00544453
94,26553.9,0.46846,1.22102,1.42538,0.71227,0.55104,0.62194,0.42114,0.46452,1.13906,1.3986,0.00539501,0.00539501,0.00539501
95,26831.2,0.46814,1.22225,1.42488,0.71398,0.55001,0.62214,0.42163,0.46435,1.13965,1.39782,0.0053455,0.0053455,0.0053455
96,27109.4,0.46859,1.22624,1.42585,0.71538,0.55049,0.62214,0.42172,0.46408,1.14058,1.39704,0.00529598,0.00529598,0.00529598
97,27377.5,0.46689,1.21747,1.42174,0.71449,0.55201,0.62249,0.42201,0.46384,1.1409,1.3962,0.00524646,0.00524646,0.00524646
98,27644.6,0.4666,1.21917,1.42171,0.71484,0.55106,0.62263,0.42206,0.46375,1.1416,1.39562,0.00519695,0.00519695,0.00519695
99,27906.5,0.46649,1.21506,1.41882,0.71274,0.55261,0.62266,0.42243,0.46357,1.14277,1.39502,0.00514743,0.00514743,0.00514743
100,28164.9,0.46544,1.21515,1.41839,0.71557,0.55061,0.62269,0.42274,0.46337,1.14347,1.39426,0.00509792,0.00509792,0.00509792
101,28427.6,0.46579,1.20829,1.41641,0.71592,0.54972,0.62297,0.42281,0.4632,1.14455,1.39354,0.0050484,0.0050484,0.0050484
102,28692.3,0.46591,1.20535,1.41555,0.7178,0.55027,0.62346,0.42322,0.46306,1.14515,1.39264,0.00499888,0.00499888,0.00499888
103,28952.6,0.4642,1.20372,1.41166,0.71594,0.55165,0.62376,0.42348,0.46284,1.14559,1.39187,0.00494937,0.00494937,0.00494937
104,29218.5,0.46362,1.2025,1.41348,0.71637,0.55355,0.62367,0.42367,0.46266,1.14658,1.39126,0.00489985,0.00489985,0.00489985
105,29482.8,0.46246,1.20107,1.41059,0.71744,0.55113,0.62382,0.42404,0.46249,1.14736,1.3905,0.00485034,0.00485034,0.00485034
106,29750.5,0.46214,1.19514,1.41182,0.71713,0.55204,0.62411,0.4241,0.46233,1.14804,1.38985,0.00480082,0.00480082,0.00480082
107,30013.1,0.46287,1.19802,1.41114,0.71813,0.55318,0.62433,0.42396,0.46215,1.14839,1.38911,0.0047513,0.0047513,0.0047513
108,30274.1,0.4625,1.18896,1.40611,0.7206,0.55179,0.62466,0.42455,0.46206,1.14905,1.38856,0.00470179,0.00470179,0.00470179
109,30532.5,0.46069,1.1866,1.40348,0.71971,0.55235,0.6249,0.42475,0.46195,1.14962,1.38809,0.00465227,0.00465227,0.00465227
110,30792.1,0.46038,1.18813,1.40474,0.72327,0.54948,0.62524,0.42511,0.4617,1.14996,1.38738,0.00460276,0.00460276,0.00460276
111,31052.9,0.46118,1.18838,1.40742,0.72744,0.54607,0.62522,0.42554,0.46153,1.15062,1.38662,0.00455324,0.00455324,0.00455324
112,31313.5,0.45991,1.18074,1.39934,0.72829,0.54627,0.62563,0.426,0.46132,1.15095,1.38589,0.00450372,0.00450372,0.00450372
113,31571.4,0.45809,1.18158,1.40138,0.72251,0.55073,0.62542,0.42584,0.46109,1.15139,1.38503,0.00445421,0.00445421,0.00445421
114,31828.5,0.45776,1.18074,1.40009,0.72458,0.54731,0.62513,0.42576,0.46095,1.15192,1.38435,0.00440469,0.00440469,0.00440469
115,32087.2,0.45891,1.17318,1.40308,0.72434,0.54935,0.62558,0.42616,0.46083,1.15248,1.38389,0.00435518,0.00435518,0.00435518
116,32349.1,0.45871,1.16847,1.39529,0.72298,0.54909,0.62591,0.42627,0.46065,1.15272,1.38332,0.00430566,0.00430566,0.00430566
117,32609.2,0.45759,1.17193,1.39687,0.72312,0.54836,0.62564,0.4263,0.46045,1.15318,1.38269,0.00425614,0.00425614,0.00425614
118,32871.2,0.45663,1.17021,1.39717,0.7243,0.5483,0.62586,0.4268,0.46037,1.15397,1.38243,0.00420663,0.00420663,0.00420663
119,33133.7,0.45757,1.1636,1.39298,0.7249,0.54858,0.62588,0.42686,0.46013,1.15448,1.38174,0.00415711,0.00415711,0.00415711
120,33395.6,0.45609,1.16544,1.39325,0.72245,0.55101,0.62596,0.42667,0.45994,1.15514,1.38101,0.0041076,0.0041076,0.0041076
121,33656.4,0.45618,1.16564,1.39035,0.72619,0.54955,0.62594,0.42675,0.4597,1.15561,1.38025,0.00405808,0.00405808,0.00405808
122,33918.2,0.45724,1.16304,1.3932,0.72523,0.54969,0.62598,0.42705,0.45958,1.15597,1.37979,0.00400856,0.00400856,0.00400856
123,34177.9,0.4557,1.15956,1.39094,0.72329,0.55067,0.62609,0.42734,0.45932,1.15577,1.37887,0.00395905,0.00395905,0.00395905
124,34441.9,0.45534,1.15369,1.39021,0.7246,0.55055,0.62633,0.42737,0.45912,1.15584,1.37814,0.00390953,0.00390953,0.00390953
125,34703.9,0.45364,1.15237,1.3874,0.7261,0.54942,0.62707,0.42754,0.45891,1.15588,1.37742,0.00386002,0.00386002,0.00386002
126,34959.9,0.45268,1.14715,1.38569,0.72775,0.54747,0.62682,0.42783,0.45871,1.15663,1.37683,0.0038105,0.0038105,0.0038105
127,35217.2,0.45243,1.14669,1.38684,0.72815,0.54686,0.62647,0.42793,0.45856,1.15718,1.37625,0.00376098,0.00376098,0.00376098
128,35462.6,0.45081,1.14445,1.38148,0.72906,0.54857,0.62682,0.42849,0.45833,1.15743,1.37533,0.00371147,0.00371147,0.00371147
129,35706.4,0.45185,1.14283,1.3856,0.73231,0.54853,0.62665,0.42849,0.45823,1.15766,1.3748,0.00366195,0.00366195,0.00366195
130,35948.7,0.45206,1.14304,1.38236,0.73233,0.54814,0.62702,0.42843,0.45807,1.15829,1.37422,0.00361244,0.00361244,0.00361244
131,36193.2,0.45108,1.14012,1.38116,0.73626,0.54567,0.62683,0.42831,0.458,1.15914,1.37375,0.00356292,0.00356292,0.00356292
132,36435.1,0.45008,1.13843,1.37734,0.73618,0.5442,0.62675,0.42812,0.45786,1.15937,1.37313,0.0035134,0.0035134,0.0035134
133,36676.8,0.44963,1.1297,1.3766,0.73783,0.54485,0.62703,0.42824,0.45775,1.15998,1.37273,0.00346389,0.00346389,0.00346389
134,36918.9,0.4482,1.12569,1.3766,0.73684,0.54582,0.62726,0.42829,0.45759,1.16022,1.37206,0.00341437,0.00341437,0.00341437
135,37173.8,0.449,1.12621,1.37826,0.73735,0.54581,0.62699,0.42836,0.45743,1.16048,1.3714,0.00336486,0.00336486,0.00336486
136,37424.4,0.44707,1.11769,1.3672,0.73886,0.54423,0.62671,0.42853,0.45741,1.16106,1.37089,0.00331534,0.00331534,0.00331534
137,37680.7,0.44735,1.116,1.36951,0.74043,0.54458,0.62721,0.42865,0.45721,1.16178,1.37017,0.00326582,0.00326582,0.00326582
138,37932,0.44693,1.11543,1.36914,0.7425,0.54427,0.62756,0.4291,0.45707,1.16196,1.36946,0.00321631,0.00321631,0.00321631
