epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
4,2801.86,1.58468,3.35732,1.97793,0.51444,0.33097,0.3556,0.21477,1.53994,2.79484,1.91731,0.000339323,0.000339323,0.000339323
5,3480.28,1.50946,3.1223,1.90393,0.50227,0.37336,0.38582,0.23679,1.50148,2.66129,1.87217,0.000174763,0.000174763,0.000174763
1,740.585,2.48679,4.75571,3.78874,0.30385,0.15387,0.09567,0.04086,1.96506,3.27699,2.8336,0.00028101,0.00028101,0.00028101
2,1440.6,1.78254,3.17682,2.5464,0.33295,0.24954,0.23079,0.1223,1.66241,2.56956,2.39367,0.000450645,0.000450645,0.000450645
3,2126.49,1.61038,2.75379,2.31043,0.41463,0.29524,0.30454,0.1784,1.52363,2.25536,2.20111,0.000502742,0.000502742,0.000502742
4,2806.45,1.51191,2.50156,2.18495,0.50014,0.32749,0.35092,0.21268,1.44975,2.07932,2.10857,0.000337613,0.000337613,0.000337613
5,3486.39,1.44225,2.31785,2.10357,0.53249,0.36065,0.38083,0.23428,1.41212,1.98032,2.05681,0.000172484,0.000172484,0.000172484
1,737.851,3.00121,6.63633,3.14162,0.32556,0.15153,0.10849,0.04852,2.38846,4.50597,2.35642,0.000314891,0.000314891,0.000314891
2,1435.13,2.16485,4.40898,2.10692,0.37494,0.24759,0.23685,0.12536,2.02483,3.57189,1.97589,0.000505409,0.000505409,0.000505409
3,2116.23,1.96042,3.83597,1.9174,0.45182,0.29444,0.30757,0.17874,1.86176,3.12072,1.83353,0.000503882,0.000503882,0.000503882
4,2794.2,1.82998,3.47562,1.80945,0.49321,0.33852,0.35344,0.21497,1.77408,2.90106,1.75572,0.000339323,0.000339323,0.000339323
5,3473.85,1.74389,3.23925,1.74297,0.52132,0.36347,0.38378,0.23544,1.72374,2.77108,1.71041,0.000174763,0.000174763,0.000174763
1,742.701,2.49748,4.16702,4.19877,0.29507,0.13028,0.08951,0.03832,1.9879,2.87678,3.15659,0.000261957,0.000261957,0.000261957
2,1443.54,1.78003,2.7914,2.82083,0.34607,0.24163,0.21806,0.11667,1.66998,2.24188,2.64867,0.00042009,0.00042009,0.00042009
3,2129.37,1.60616,2.41816,2.55773,0.48019,0.28573,0.29597,0.17217,1.53527,1.97854,2.44622,0.000474349,0.000474349,0.000474349
4,2809.73,1.5086,2.20106,2.41913,0.4835,0.32466,0.3415,0.20803,1.46239,1.8284,2.34129,0.000337613,0.000337613,0.000337613
5,3490.22,1.43708,2.03663,2.32573,0.52197,0.34286,0.36971,0.22873,1.4224,1.74296,2.2791,0.000172484,0.000172484,0.000172484
1,743.091,2.49503,4.75713,3.82569,0.30945,0.15643,0.10101,0.04412,1.94604,3.25035,2.84977,0.00028101,0.00028101,0.00028101
2,1443.13,1.78643,3.17316,2.56627,0.34269,0.25179,0.22815,0.12213,1.66728,2.56462,2.41198,0.000450634,0.000450634,0.000450634
3,2129.88,1.61759,2.75105,2.33344,0.49085,0.29856,0.30851,0.17942,1.53505,2.26486,2.23548,0.000502709,0.000502709,0.000502709
4,2808.19,1.51735,2.50239,2.20752,0.53477,0.34021,0.35695,0.21573,1.45938,2.08313,2.13349,0.000337563,0.000337563,0.000337563
5,3487.12,1.4476,2.31906,2.12416,0.54205,0.36355,0.38536,0.23663,1.41903,1.98678,2.08061,0.000172418,0.000172418,0.000172418
1,739.181,2.41897,6.28698,3.7961,0.2963,0.15006,0.09859,0.04377,1.91638,4.25744,2.81858,0.000288397,0.000288397,0.000288397
