epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,42958.5,1.25016,2.01205,1.58128,0.70034,0.5246,0.59687,0.41088,1.20975,1.65927,1.51855,0.0072299,0.0072299,0.0072299
58,43923.7,1.24601,2.00759,1.57804,0.70139,0.52519,0.59751,0.41124,1.20816,1.65446,1.51624,0.00718044,0.00718044,0.00718044
59,44894.4,1.24539,2.00372,1.57508,0.70577,0.52489,0.59863,0.4125,1.20616,1.64981,1.51321,0.00713097,0.00713097,0.00713097
60,45860.2,1.24356,1.99473,1.5736,0.71328,0.52355,0.59959,0.41383,1.20412,1.64474,1.51019,0.00708151,0.00708151,0.00708151
61,46845,1.24314,1.98966,1.57324,0.71021,0.52855,0.60149,0.41491,1.20242,1.64058,1.50802,0.00703204,0.00703204,0.00703204
62,47845.6,1.23858,1.98492,1.57074,0.70986,0.52751,0.6026,0.41628,1.20098,1.63773,1.5057,0.00698257,0.00698257,0.00698257
63,49150.7,1.23949,1.98362,1.56649,0.71073,0.52756,0.60358,0.41694,1.19879,1.63463,1.50273,0.00693311,0.00693311,0.00693311
64,50454.5,1.23885,1.98231,1.56916,0.70625,0.53084,0.60474,0.41759,1.19779,1.63148,1.50118,0.00688364,0.00688364,0.00688364
65,51800.2,1.23556,1.9797,1.56789,0.7147,0.52981,0.60667,0.41851,1.19611,1.6277,1.49908,0.00683418,0.00683418,0.00683418
66,53153.5,1.23881,1.98129,1.56622,0.71065,0.53269,0.60686,0.41938,1.19498,1.62498,1.4975,0.00678471,0.00678471,0.00678471
67,54500,1.2331,1.97182,1.56076,0.70873,0.53447,0.60767,0.42026,1.19379,1.62201,1.49563,0.00673524,0.00673524,0.00673524
68,55840.8,1.23319,1.96525,1.56167,0.7087,0.53366,0.609,0.42121,1.19257,1.61871,1.49398,0.00668578,0.00668578,0.00668578
69,57183.9,1.23198,1.97,1.56172,0.69974,0.54044,0.60978,0.42224,1.19176,1.61503,1.49256,0.00663631,0.00663631,0.00663631
70,58527.3,1.22933,1.95487,1.55834,0.69944,0.54098,0.61031,0.42318,1.19107,1.61261,1.49126,0.00658685,0.00658685,0.00658685
71,59870.5,1.23237,1.95925,1.55788,0.70206,0.54256,0.61115,0.4239,1.19008,1.60915,1.48946,0.00653738,0.00653738,0.00653738
72,61212,1.22973,1.95964,1.55528,0.70353,0.54447,0.61278,0.4249,1.18935,1.60615,1.4877,0.00648791,0.00648791,0.00648791
73,62563.1,1.22722,1.94926,1.55196,0.70214,0.5447,0.61398,0.42627,1.18787,1.60266,1.48595,0.00643845,0.00643845,0.00643845
74,63907.9,1.22587,1.94645,1.55195,0.70753,0.5437,0.61455,0.42657,1.18647,1.60098,1.48393,0.00638898,0.00638898,0.00638898
75,65264.8,1.22453,1.94156,1.55115,0.70268,0.54763,0.61544,0.42707,1.18523,1.59766,1.48222,0.00633952,0.00633952,0.00633952
76,66563.3,1.22498,1.93889,1.5508,0.69866,0.54796,0.61591,0.42754,1.18429,1.59521,1.48084,0.00629005,0.00629005,0.00629005
77,67880.4,1.22698,1.93725,1.55014,0.7005,0.54853,0.61672,0.42864,1.18327,1.59309,1.47965,0.00624058,0.00624058,0.00624058
78,69212.7,1.22155,1.93467,1.54636,0.69842,0.5513,0.61766,0.42932,1.18196,1.58971,1.47776,0.00619112,0.00619112,0.00619112
79,70554.8,1.2197,1.93127,1.54462,0.70013,0.54846,0.6181,0.42961,1.18078,1.58835,1.47625,0.00614165,0.00614165,0.00614165
